"Compiled from boardgamegeek.com by Matt Borthwick",gameID,rating
121994,1917,5
121994,37759,7
121994,432,4
121994,121408,7
121994,40834,8
121994,150,7.5
121994,10630,4.5
121994,1927,3
121994,33160,6
121994,102794,8.5
121994,31627,8
121994,84876,9.5
121994,30380,6.5
121994,63888,5
121994,19857,7.5
121994,2452,2.5
121994,2453,5.5
121994,62871,4
121994,122522,5
121994,9220,6.5
121994,205637,6
121994,24480,6.5
121994,8098,7.5
121994,127398,6.5
121994,100423,5.5
121994,43443,5.5
121994,133038,3.5
121994,103343,6
121994,39856,5.5
121994,2993,7.5
121994,521,7
121994,438,6.5
121994,97207,8
121994,92539,7.5
121994,24508,9
121994,72125,8
121994,475,7.5
121994,27588,3
121994,161417,5
121994,147020,7.5
121994,9674,6.5
121994,110327,7
121994,463,4
121994,25554,6
121994,97842,7.5
121994,148949,7
121994,21241,6
121994,22827,6
121994,98778,8
121994,105551,6.5
121994,478,4.5
121994,156129,5
121994,50,6
121994,45315,7
121994,12002,5
121994,147949,8.5
121994,28143,4.5
121994,166384,4
121994,168435,6
121994,8217,6
121994,155362,6.5
121994,155703,5
121994,503,8
121994,127060,8
121994,3955,4
121994,18602,8.5
121994,30549,7.5
122316,9216,7.5
122316,9217,6
122316,39938,7
122316,15363,6.5
122316,15364,7
122316,70149,8
122316,43015,6
122316,107529,6
122316,10,6
122316,11,7
122316,143884,6
122316,13,8
122316,12333,10
122316,37904,6
122316,22545,8
122316,18,7
122316,3,7
122316,1198,6
122316,3076,8.5
122316,27162,5.5
122316,2223,3
122316,2591,5.5
122316,73761,7
122316,115746,8
122316,1115,4
122316,138788,6
122316,27173,7
122316,138161,6
122316,41,6
122316,59946,6
122316,555,8.5
122316,111661,6
122316,46,6
122316,35677,9.5
122316,28720,8
122316,66098,6
122316,51,6
122316,38453,6.5
122316,54,7
122316,59959,3
122316,181304,2
122316,27708,6.5
122316,34219,6.5
122316,164928,7
122316,17226,8.5
122316,8203,7
122316,25669,6.5
122316,104006,7
122316,71,8
122316,177736,7
122316,12,8
122316,74,6
122316,97207,7
122316,93260,6.5
122316,183394,6.5
122316,25613,9.5
122316,137297,6.5
122316,9209,6.5
122316,163412,8
122316,48726,6
122316,1111,6.5
122316,88,7
122316,27225,6
122316,126042,6
122316,154203,7.5
122316,93,8
122316,2655,6
122316,16992,6
122316,2083,4
122316,27746,7
122316,171623,6
122316,6249,6
122316,3943,4
122316,77423,6.5
122316,112,7
122316,21523,6.5
122316,116,6
122316,24181,8
122316,118,7
122316,105,6
122316,10547,3
122316,22141,6
122316,163968,6.5
122316,3201,7.5
122316,66690,7.25
122316,20100,6
122316,46213,7
122316,103,6
122316,7717,7
122316,173346,7
122316,140,6
122316,12942,7
122316,161936,6.5
122316,122515,7.5
122316,14996,6.8
122316,30869,5.5
122316,150,7
122316,8217,6
122316,826,6
122316,122522,6.5
122316,97903,7
122316,5,6
122316,69789,6
122316,926,8
122316,157354,2
122316,171,4
122316,172,8
122316,173,5
122316,105134,7.5
122316,2921,3
122316,91312,6
122316,125618,6.5
122316,158899,5.5
122316,40628,6.5
122316,37046,6
122316,124361,6.5
122316,136888,6.5
122316,27833,9.5
122316,110327,7
122316,15818,6
122316,198773,7
122316,53953,6.5
122316,4098,10
122316,34499,8
122316,117959,7
122316,108745,6.5
122316,193738,8
122316,66188,7
122316,13004,6
122316,12493,3
122316,147151,3.5
122316,146508,2
122316,126163,8
122316,178900,8
122316,15062,8.5
122316,133848,7
122316,63268,6.5
122316,65244,5
122316,36218,6
122316,19237,6
122316,12002,6.5
122316,7854,6
122316,42215,7
122316,170216,6
122316,70323,6.5
122316,66362,7
122316,17133,6
122316,7805,6
122316,42,6.5
122316,40692,6.5
122316,65781,8
122316,71721,6
122316,760,9
122316,31481,6
122316,136063,6.5
122316,187645,7.5
122316,92415,6.5
122316,258,3
122316,21763,7
122316,148228,6.5
122316,70919,6.5
122316,62219,8.5
122316,182028,10
122316,40834,6
122316,37380,7
122316,45,7.2
122316,172818,2
122316,278,7
122316,102680,6.5
122316,14105,7.5
122316,2842,6.5
122316,54043,6.5
122316,5404,8
122316,5405,7
122316,21790,6.5
122316,118048,6.5
122316,155426,7
122316,475,6.5
122316,124708,3
122316,1829,4
122316,4390,7
122316,175914,8
122316,811,4
122316,97842,6.5
122316,90419,7
122316,15158,7
122316,823,6
122316,39683,7.5
122316,169786,7
122316,73439,7
122316,394,7
122316,2653,6.5
122316,320,6
122316,1345,8
122316,2651,9
122316,325,6
122316,327,7
122316,6472,8
122316,68425,7
122316,77130,6.5
122316,34635,7
122316,140620,7
122316,143693,6.5
122316,22345,7
122316,15987,3
122316,153938,5.5
122316,155987,6.5
122316,113294,6
122316,101721,7
122316,144733,6.5
122316,2398,6.5
122316,822,6
122316,68448,6
122316,63888,5.5
122316,172386,8
122316,21348,6
122316,120677,7
122316,40849,7
122316,150376,5
122316,156009,6.5
122316,31594,6.5
122316,176494,7
122316,167791,9
122316,131357,7
122316,55670,9
122316,24439,7
122316,123540,6
122316,891,6
122316,123260,6.5
122316,37759,6
122316,432,6
122316,83330,6.5
122316,5782,6.5
122316,10630,7
122316,1927,4
122316,33160,7
122316,9609,8
122316,102794,7.5
122316,31627,7
122316,84876,7.5
122316,30380,7
122316,91536,6.5
122316,19857,7.5
122316,915,6
122316,12692,3
122316,2453,6
122316,62871,6.5
122316,129437,5
122316,9220,6
122316,24480,6
122316,929,3
122316,11170,7
122316,127398,7
122316,2471,3
122316,2987,6
122316,43443,6
122316,47,7
122316,2397,5
122316,39856,5.5
122316,2993,6.5
122316,132531,8
122316,438,6
122316,25417,7
122316,1465,6.5
122316,24508,6
122316,72125,7
122316,27588,7
122316,161417,6.5
122316,147020,7
122316,9674,7
122316,37111,6
122316,463,9
122316,25554,7
122316,79828,7.5
122316,148949,7
122316,21241,6
122316,98778,5
122316,105551,7.5
122316,478,6
122316,50,5.5
122316,2807,7
122316,45315,7.5
122316,129622,6.5
122316,147949,6
122316,28143,9
122316,31730,6.5
122316,168435,6
122316,29368,6.5
122316,155703,7
122316,503,6
122316,127060,8.5
122316,13823,7
122316,13308,6
122316,18602,7
122316,66589,8
122316,30549,5
123709,9216,9
123709,51,6.5
123709,39938,7
123709,15363,6.5
123709,24068,5
123709,70149,9
123709,43015,7
123709,201808,7
123709,107529,5.5
123709,11,7.5
123709,48726,5
123709,13,7
123709,12333,6.5
123709,22545,5
123709,18,7
123709,3,8
123709,47,7.5
123709,148228,7
123709,27162,5
123709,2223,3
123709,31260,8.5
123709,66589,9
123709,5,7.5
123709,73761,6
123709,1115,10
123709,138788,3
123709,100901,6.5
123709,39463,5
123709,41,8.5
123709,59946,5
123709,555,9
123709,125618,8
123709,46,7
123709,35677,7
123709,28720,7.5
123709,43570,6
123709,158899,5
123709,38453,7
123709,54,4
123709,59959,6
123709,40628,5
123709,2655,8
123709,27708,6
123709,34219,7
123709,164928,6.5
123709,121921,6.5
123709,8203,8
123709,36932,7
123709,104006,7
123709,20551,6
123709,177736,7.5
123709,176396,6.5
123709,74,7
123709,97207,7
123709,147020,7
123709,183394,6.5
123709,590,2
123709,25613,6
123709,96848,7.5
123709,137297,5
123709,36946,5
123709,163412,7
123709,129622,5
123709,1111,6.5
123709,88,7
123709,126042,7
123709,154203,7
123709,93,9
123709,15364,7
123709,194655,8
123709,16992,6
123709,27746,5
123709,51811,9
123709,146021,7.5
123709,171623,9
123709,6249,6
123709,43111,6.5
123709,2397,7
123709,128621,5
123709,77423,7.5
123709,112,5
123709,123540,5.5
123709,15987,6.5
123709,116,4
123709,24181,7.5
123709,118,7
123709,105,8
123709,10547,5
123709,171131,8.5
123709,22141,5
123709,2425,2
123709,163967,5
123709,163968,7
123709,3201,9
123709,150658,7
123709,20100,8
123709,53953,7
123709,7717,7
123709,173346,8
123709,63628,6
123709,12942,7
123709,161936,10
123709,463,7
123709,122515,7
123709,14996,7
123709,30869,6.5
123709,150,8.5
123709,122522,6
123709,97903,7
123709,69789,7
123709,157354,8
123709,171,9
123709,172,8.5
123709,209010,7
123709,1198,7
123709,2921,2
123709,161970,7.5
123709,3955,3
123709,91536,6
123709,181,3
123709,37046,8
123709,108745,6.5
123709,136888,6.5
123709,27833,8
123709,103885,5
123709,198773,9
123709,42,8
123709,172225,3
123709,4098,7
123709,34499,10
123709,117959,6
123709,25292,7.5
123709,193738,8
123709,66188,6
123709,13004,6
123709,12493,7.5
123709,147151,7
123709,146508,7
123709,1234,5
123709,126163,9
123709,178900,10
123709,12,10
123709,15062,5
123709,215,8
123709,133848,4
123709,124708,7
123709,2511,7.5
123709,146652,6.5
123709,36218,9.5
123709,3076,9
123709,27173,9
123709,155362,6.5
123709,7854,9
123709,42215,6
123709,170216,7.5
123709,70323,7
123709,12692,2.5
123709,826,6
123709,17133,6.5
123709,7805,5
123709,160499,7
123709,40692,7.5
123709,119890,7.5
123709,760,9
123709,31481,7.5
123709,136063,7.5
123709,102652,5
123709,187645,5
123709,143884,5
123709,92415,5
123709,2651,8
123709,205059,7
123709,113924,6
123709,54998,7
123709,70919,5.5
123709,21763,6
123709,127023,7.5
123709,62219,5
123709,182028,6
123709,66690,9
123709,1294,4.5
123709,45,9
123709,157969,8
123709,172818,7
123709,278,7
123709,102680,8.5
123709,54043,7
123709,5404,8.5
123709,5405,7
123709,21790,6.5
123709,118048,7.5
123709,155426,7
123709,475,9.5
123709,521,10
123709,19237,5
123709,4390,5
123709,204583,6.5
123709,150312,7
123709,65244,7
123709,175914,7.5
123709,22827,5
123709,50381,6
123709,66098,6
123709,2952,5.5
123709,90419,7
123709,15158,4
123709,823,7.5
123709,39683,7
123709,164153,7
123709,66362,7
123709,73439,7.5
123709,2653,6
123709,320,6
123709,1345,8
123709,9217,6
123709,205637,8.5
123709,124742,10
123709,327,7
123709,6472,4
123709,140,6
123709,17226,7
123709,34635,6.5
123709,140620,7
123709,143693,7
123709,22345,7
123709,153938,7
123709,155987,7
123709,113294,7.5
123709,101721,7
123709,144733,7
123709,2398,7
123709,822,6
123709,68448,7
123709,133473,6
123709,172386,7.5
123709,21348,7
123709,120677,7
123709,40849,9
123709,150376,6
123709,156009,7
123709,31594,9
123709,37380,7
123709,176494,5.5
123709,167791,7.5
123709,50,8
123709,128882,10
123709,8051,7
123709,55670,8
123709,28023,6
123709,171668,6
123709,21882,8
123709,891,4
123709,123260,6
123709,143741,5
123709,1406,3
123709,37759,7
123709,432,7
123709,121408,6
123709,5782,7
123709,10630,5
123709,33160,7
123709,102794,9
123709,169786,5.5
123709,84876,8.5
123709,30380,5
123709,63888,7
123709,19857,7
123709,2452,5
123709,2453,6
123709,41114,8.5
123709,9220,4
123709,24480,7
123709,110327,6
123709,2987,5
123709,133038,5
123709,129437,5
123709,39856,8
123709,2993,6.5
123709,132531,9
123709,438,5
123709,25417,5
123709,1465,5
123709,155068,6
123709,72125,7.5
123709,2243,4.5
123709,27588,4
123709,124361,9
123709,9674,7.5
123709,37111,6
123709,8217,9
123709,2381,7
123709,25554,8
123709,97842,6
123709,79828,6
123709,148949,8.5
123709,9209,7
123709,98778,10
123709,105551,3
123709,478,5
123709,156129,8
123709,45315,8
123709,12002,7
123709,27627,3
123709,147949,10
123709,28143,10
123709,166384,7
123709,31730,7.5
123709,168435,7
123709,29368,5
123709,503,8
123709,127060,9
123709,97786,8
123709,13823,6.5
123709,18602,7
123709,30549,9
124245,9216,7.25
124245,51,7.75
124245,39938,7
124245,15363,7
124245,24068,7
124245,70149,8.75
124245,43015,7.75
124245,201808,7
124245,107529,8
124245,10,5
124245,11,6.5
124245,48726,6.5
124245,13,7.75
124245,12333,6.5
124245,54625,7
124245,37904,7
124245,22545,6.5
124245,18,6
124245,3,7.25
124245,7854,8.5
124245,15364,7.25
124245,27162,7.25
124245,31260,9
124245,16986,5.75
124245,5,7.25
124245,9220,4.75
124245,432,6.5
124245,154203,9
124245,138788,5.75
124245,100901,5.25
124245,39463,7.25
124245,41,6
124245,42,6.75
124245,555,7.5
124245,161970,7.5
124245,70323,6
124245,35677,6.75
124245,28720,7.75
124245,158899,7.75
124245,59959,7.5
124245,181304,8
124245,72287,7
124245,27708,7.5
124245,176189,7
124245,164928,7.5
124245,121921,5.5
124245,17226,6.25
124245,8203,6.5
124245,119890,8
124245,25669,6
124245,104006,7.75
124245,20551,7.5
124245,177736,8
124245,143884,6.25
124245,74,7
124245,97207,7
124245,147020,6
124245,43443,6.75
124245,5782,6
124245,25613,8
124245,96848,8.75
124245,137297,5.75
124245,36946,5
124245,9209,6
124245,163412,6
124245,129622,7
124245,126042,7
124245,1115,6.5
124245,93,5.75
124245,194655,7
124245,16992,7
124245,51811,7
124245,171623,7
124245,6249,5.5
124245,43111,6.25
124245,128621,6
124245,110327,8.5
124245,112,7.25
124245,209010,7
124245,15987,6.5
124245,116,6
124245,24181,7
124245,118,5
124245,105,7
124245,22141,5
124245,163967,5.5
124245,163968,7.75
124245,3201,6.5
124245,150658,7
124245,20100,6.75
124245,45,6
124245,63628,7.5
124245,12942,6
124245,122515,9
124245,14996,6
124245,148228,6.5
124245,90137,7
124245,826,6.5
124245,122522,7
124245,97903,5.5
124245,92828,6
124245,69789,7.75
124245,12,5
124245,157354,6.25
124245,171,6.25
124245,172,7
124245,105134,8
124245,2223,4.25
124245,91312,6.75
124245,63888,8
124245,3955,5.5
124245,40628,6.25
124245,37046,6.25
124245,136888,8.25
124245,27833,10
124245,103885,8.75
124245,188,7
124245,9674,7
124245,198773,7
124245,53953,8.5
124245,4098,7
124245,34499,7.5
124245,134342,7
124245,117959,7.5
124245,108745,7.5
124245,193738,7
124245,66188,8
124245,25292,6.25
124245,12493,7.75
124245,147151,5.5
124245,146508,8.25
124245,126163,7.5
124245,178900,7.75
124245,30933,6
124245,15062,6.25
124245,215,9
124245,133848,7.75
124245,63268,4
124245,463,7.25
124245,65244,6
124245,36218,6.5
124245,3076,7.5
124245,27173,6.5
124245,12002,7.25
124245,42215,6.75
124245,170216,6
124245,66362,7.75
124245,7805,7
124245,24439,6
124245,40692,7.5
124245,65781,8
124245,71721,4.75
124245,760,5.75
124245,31481,6.75
124245,2655,7.5
124245,258,4.5
124245,205059,7.5
124245,113924,6
124245,1219,4.75
124245,70919,6.25
124245,21763,7.25
124245,127023,6.75
124245,62219,5.75
124245,176396,7.5
124245,66690,7
124245,1294,4.5
124245,111661,7.25
124245,163602,7.5
124245,278,5.75
124245,14105,6.75
124245,2842,7
124245,54043,7.25
124245,5405,6.5
124245,21790,4.75
124245,118048,7
124245,155426,8.5
124245,475,6
124245,521,9
124245,19237,6
124245,2243,4.5
124245,204583,6.75
124245,150312,6.5
124245,22827,7
124245,66098,7
124245,90419,6.25
124245,822,6.5
124245,39683,7.75
124245,73439,7
124245,2653,4
124245,320,6
124245,1345,5.5
124245,2651,7.5
124245,9217,6.5
124245,124742,5.75
124245,327,6.75
124245,6472,7.25
124245,77130,6
124245,34635,7
124245,140620,8
124245,143693,8
124245,22345,7
124245,153938,7.5
124245,34219,6
124245,113294,6
124245,101721,7.25
124245,144733,8
124245,68448,7.5
124245,133473,6.5
124245,120677,6.75
124245,150376,7.25
124245,156009,7
124245,31594,7
124245,37380,6.5
124245,55660,6
124245,176494,8
124245,167791,8
124245,128882,8
124245,8051,7.5
124245,131357,6.25
124245,55670,6.75
124245,83330,6.5
124245,2452,5
124245,21882,6.5
124245,92539,7.5
124245,123260,9
124245,143741,5.5
124245,1406,3
124245,136063,6.5
124245,121408,9
124245,40834,6.5
124245,27627,4.75
124245,150,6.5
124245,10630,7
124245,33160,7.5
124245,9609,6
124245,102794,7.5
124245,31627,7.75
124245,84876,8.5
124245,30380,7.5
124245,91536,6.5
124245,19857,7
124245,12692,5
124245,2453,5
124245,62871,6.75
124245,173346,7
124245,41114,6
124245,59294,6.5
124245,24480,7
124245,929,7.5
124245,127398,5.75
124245,2987,3.75
124245,129437,6.5
124245,39856,5.5
124245,2993,6.5
124245,132531,7.5
124245,68425,7
124245,1465,6
124245,72125,6.75
124245,27588,6.5
124245,124361,7
124245,15818,6
124245,37111,6.75
124245,8217,6
124245,40398,3
124245,2511,8
124245,25554,7.75
124245,97842,7.25
124245,79828,6.25
124245,148949,6.75
124245,21241,8
124245,98778,6.5
124245,105551,6
124245,478,7
124245,156129,8
124245,50,7.5
124245,45315,9
124245,13291,6.5
124245,147949,9
124245,28143,7.5
124245,166384,8
124245,31730,7.75
124245,168435,6
124245,29368,6.5
124245,155703,6.5
124245,503,7
124245,127060,7
124245,97786,7.5
124245,13823,7
124245,13308,6
124245,18602,8
124245,66589,6.75
124245,30549,7
125665,9216,6
125665,13823,6
125665,39938,6
125665,15363,6
125665,24068,6
125665,129622,6
125665,43015,8
125665,107529,6
125665,10,6
125665,11,8
125665,143884,6
125665,13,8
125665,37904,6
125665,2397,6
125665,18,6
125665,205059,8
125665,47,6
125665,15364,8
125665,27162,8
125665,31260,8
125665,66589,8
125665,2591,4
125665,100901,8
125665,41,8
125665,59946,8
125665,555,6
125665,111661,6
125665,46,4
125665,35677,6
125665,28720,8
125665,97842,6
125665,51,8
125665,38453,6
125665,54,6
125665,521,8
125665,181304,8
125665,27708,6
125665,164928,8
125665,121921,8
125665,8203,6
125665,36932,8
125665,25669,6
125665,104006,8
125665,100423,8
125665,177736,8
125665,12,8
125665,97207,8
125665,93260,8
125665,183394,8
125665,105551,8
125665,201808,8
125665,36946,6
125665,9209,10
125665,163412,8
125665,48726,6
125665,88,6
125665,27225,4
125665,16986,8
125665,127067,6
125665,93,6
125665,2655,6
125665,3,8
125665,98,6
125665,51811,8
125665,209010,8
125665,171623,8
125665,6249,8
125665,163602,8
125665,2987,6
125665,77423,8
125665,123540,6
125665,822,8
125665,116,6
125665,198773,8
125665,118,8
125665,105,6
125665,10547,6
125665,171131,8
125665,22141,8
125665,2425,6
125665,163968,6
125665,3201,10
125665,66690,8
125665,20100,6
125665,46213,6
125665,7717,8
125665,66188,8
125665,12942,6
125665,161936,10
125665,122515,8
125665,14996,6
125665,150,8
125665,826,8
125665,41114,6
125665,97903,6
125665,5,6
125665,69789,6
125665,157354,6
125665,171,6
125665,172,6
125665,173,6
125665,1198,4
125665,161970,8
125665,158899,6
125665,40628,6
125665,181,4
125665,37046,6
125665,124361,8
125665,136888,6
125665,699,6
125665,188,6
125665,9674,8
125665,53953,6
125665,4098,6
125665,2243,4
125665,134342,8
125665,117959,4
125665,108745,6
125665,24439,10
125665,13004,6
125665,173346,8
125665,146508,6
125665,178900,8
125665,15062,8
125665,215,8
125665,133848,8
125665,36218,8
125665,3076,8
125665,27173,8
125665,104162,6
125665,92539,8
125665,27746,8
125665,42215,6
125665,170216,6
125665,70323,6
125665,66362,6
125665,17133,6
125665,7805,8
125665,42,8
125665,40692,6
125665,119890,6
125665,37111,6
125665,760,6
125665,31481,8
125665,102652,6
125665,187645,8
125665,258,4
125665,21763,8
125665,148228,8
125665,1219,6
125665,176396,6
125665,2651,8
125665,1294,6
125665,45,6
125665,157969,6
125665,172818,6
125665,278,6
125665,102680,8
125665,2842,4
125665,54043,6
125665,5404,6
125665,5405,8
125665,21790,8
125665,118048,8
125665,155426,8
125665,19237,6
125665,4390,6
125665,204583,6
125665,66098,6
125665,90419,8
125665,15158,8
125665,823,8
125665,39683,6
125665,164153,8
125665,169786,8
125665,73439,8
125665,394,6
125665,320,6
125665,1345,8
125665,9217,8
125665,124742,8
125665,68425,6
125665,17226,8
125665,143693,6
125665,22345,4
125665,153938,8
125665,113294,6
125665,101721,8
125665,144733,8
125665,2398,6
125665,68448,8
125665,63888,6
125665,172386,8
125665,150376,8
125665,156009,6
125665,31594,8
125665,37380,8
125665,176494,8
125665,167791,8
125665,128882,6
125665,8051,6
125665,55670,6
125665,28023,4
125665,171668,6
125665,21882,6
125665,891,4
125665,123260,8
125665,143741,6
125665,1406,4
125665,136063,8
125665,121408,6
125665,40834,8
125665,5782,6
125665,10630,8
125665,1927,4
125665,33160,6
125665,9609,6
125665,102794,8
125665,31627,8
125665,84876,8
125665,91536,6
125665,40849,6
125665,915,6
125665,2452,2
125665,2453,6
125665,62871,4
125665,129437,8
125665,9220,4
125665,11170,6
125665,127398,8
125665,2471,2
125665,34219,6
125665,43443,6
125665,133038,8
125665,103343,6
125665,432,6
125665,2993,8
125665,132531,8
125665,926,8
125665,25417,6
125665,1465,6
125665,24508,6
125665,72125,6
125665,27588,6
125665,147020,6
125665,15818,6
125665,110327,8
125665,103885,8
125665,463,8
125665,25554,6
125665,148949,8
125665,21241,6
125665,98778,8
125665,475,8
125665,478,8
125665,156129,8
125665,50,8
125665,45315,8
125665,12002,6
125665,147949,6
125665,28143,8
125665,166384,6
125665,31730,6
125665,168435,6
125665,155362,6
125665,503,8
125665,127060,8
125665,3955,6
125665,13308,6
125665,18602,6
125665,30549,6
126571,9216,9
126571,9217,8.5
126571,39938,4
126571,15363,8
126571,24068,7
126571,129622,9
126571,43015,6
126571,201808,7.5
126571,107529,8.5
126571,10,7.5
126571,11,5.5
126571,12,10
126571,13,6
126571,54625,8
126571,37904,8
126571,22545,7.5
126571,18,8
126571,205059,7
126571,47,7.5
126571,15364,6.5
126571,27162,7
126571,103,7
126571,31260,2
126571,16986,7.5
126571,2591,5
126571,9220,9
126571,432,6
126571,1115,7
126571,100901,7
126571,39463,8.5
126571,41,5
126571,59946,6
126571,555,5
126571,45,5
126571,46,6
126571,35677,7.5
126571,28720,7.5
126571,97842,7
126571,51,7
126571,38453,5.5
126571,54,8
126571,521,8
126571,40628,7
126571,72287,7
126571,27708,7
126571,121408,7
126571,17226,5
126571,21059,3
126571,36932,8
126571,104006,6.5
126571,20551,7
126571,97207,7
126571,147020,5
126571,25613,8
126571,8203,6.5
126571,36946,6
126571,48726,8.5
126571,1111,7.5
126571,88,7.5
126571,126042,8
126571,154203,7
126571,93,10
126571,194655,8
126571,3,9
126571,27746,6.5
126571,51811,8
126571,146021,6
126571,171623,6
126571,105,9
126571,43111,7.5
126571,77423,8
126571,112,6
126571,123540,5
126571,21523,6
126571,116,5.5
126571,24181,7.5
126571,118,7.5
126571,6249,8
126571,10547,6
126571,171131,6
126571,22141,6
126571,3201,7.5
126571,20100,8.5
126571,278,6
126571,53953,3.5
126571,2163,7
126571,63628,6
126571,12942,7.5
126571,122515,8
126571,14996,8
126571,30869,7
126571,150,6
126571,90137,7.5
126571,41114,8.5
126571,5,6
126571,69789,8
126571,157354,6.5
126571,171,5
126571,172,8
126571,173,7
126571,7854,8
126571,2223,5
126571,125618,6.5
126571,158899,7.5
126571,91536,6
126571,19237,8
126571,37046,7
126571,29368,6.5
126571,27833,7.5
126571,110327,8.5
126571,188,3
126571,9674,7.5
126571,198773,5
126571,172225,4
126571,4098,7
126571,2243,5
126571,134342,8.5
126571,25292,7
126571,24439,6
126571,13004,7.5
126571,12493,8.5
126571,50381,3
126571,146508,5
126571,1234,5.5
126571,126163,6
126571,178900,7
126571,15062,9
126571,215,7.5
126571,463,9
126571,65244,7
126571,36218,6.5
126571,3076,10
126571,27173,8
126571,104162,7.5
126571,42215,7
126571,170216,6.5
126571,70323,8.5
126571,17133,9.5
126571,68425,6.5
126571,7805,8
126571,42,8
126571,40692,6
126571,65781,7.5
126571,119890,6
126571,71721,6.5
126571,760,7.5
126571,31481,7.5
126571,2655,7.5
126571,102652,5
126571,187645,8
126571,258,4
126571,21763,8.5
126571,148228,5
126571,54998,7.5
126571,70919,8
126571,62219,6.5
126571,2651,8.5
126571,1294,5
126571,12333,7
126571,163602,8
126571,139030,7.5
126571,102680,7.5
126571,14105,6
126571,2842,4
126571,54043,6
126571,5404,7.5
126571,5405,8
126571,21790,7
126571,155426,8
126571,1829,7.5
126571,4390,8
126571,22827,6.5
126571,50,7
126571,90419,6
126571,2397,4
126571,823,8
126571,164153,7.5
126571,66362,7.5
126571,73439,6.5
126571,394,7.5
126571,2653,6.5
126571,320,5
126571,1345,5.5
126571,822,7
126571,124742,7
126571,34119,9
126571,6472,6.5
126571,66188,7
126571,77130,6
126571,59959,7.5
126571,140620,7
126571,7717,6.5
126571,22345,8
126571,15987,4
126571,113294,6.5
126571,144733,4
126571,68448,6.5
126571,133473,6
126571,21348,7
126571,120677,7
126571,40849,7
126571,150376,5
126571,31594,7
126571,37380,6
126571,167791,8
126571,128882,6.5
126571,8051,7
126571,131357,6
126571,28023,8
126571,2425,4
126571,21882,8
126571,891,5
126571,123260,7.5
126571,1406,3
126571,37759,7
126571,40834,7.5
126571,5782,6
126571,10630,8
126571,1927,6.5
126571,33160,9
126571,9609,9
126571,102794,6
126571,84876,8.5
126571,30380,5
126571,63888,6
126571,19857,6.5
126571,915,6
126571,12692,6
126571,2453,6
126571,13823,5
126571,59294,6
126571,24480,8.5
126571,138161,7
126571,8098,5.5
126571,127398,8.5
126571,2471,4
126571,2987,7
126571,133038,7.5
126571,39856,6.5
126571,2993,7.5
126571,926,7
126571,438,5.5
126571,25417,6
126571,72125,7.5
126571,34635,4
126571,27588,7
126571,181279,8
126571,124361,7.5
126571,15818,5
126571,37111,8.5
126571,103885,8
126571,40398,7
126571,2511,6.5
126571,25554,9
126571,148949,6
126571,21241,8
126571,98778,7.5
126571,475,9.5
126571,478,6
126571,96848,6.5
126571,20963,7
126571,11170,7.5
126571,45315,8
126571,12002,6
126571,327,6
126571,147949,7.5
126571,28143,6
126571,166384,6
126571,31730,6.5
126571,8217,8
126571,155703,7
126571,503,6.5
126571,9209,6
126571,3955,5
126571,13308,6
126571,18602,5
126571,66589,7
126571,30549,7
127141,9216,7
127141,9217,5
127141,39938,7
127141,15363,6
127141,24068,6
127141,70149,9
127141,43015,7
127141,201808,5
127141,107529,3
127141,10,3
127141,11,5
127141,48726,4
127141,13,6
127141,54625,5
127141,37904,6
127141,22545,7
127141,18,6
127141,3,8
127141,47,5
127141,15364,6
127141,27162,5
127141,31260,9
127141,66589,6
127141,5,6
127141,9220,5
127141,432,6
127141,154203,6
127141,138788,5
127141,100901,7
127141,39463,4
127141,59946,4
127141,555,7
127141,111661,4
127141,46,5
127141,35677,7
127141,43570,5
127141,70323,5
127141,24439,8
127141,38453,8
127141,521,7
127141,40628,5
127141,194655,6
127141,27708,8
127141,34219,7
127141,164928,5
127141,121921,6
127141,17226,7
127141,8203,7
127141,36932,3
127141,25669,5
127141,20551,6
127141,177736,9
127141,176396,5
127141,74,5
127141,97207,7
127141,93260,5
127141,590,4
127141,25613,5
127141,96848,7
127141,137297,4
127141,36946,4
127141,9209,7
127141,163412,7
127141,129622,5
127141,1111,7
127141,88,6
127141,27225,4
127141,126042,6
127141,127067,5
127141,93,8
127141,120677,7
127141,16992,6
127141,27746,3
127141,51811,4
127141,146021,4
127141,171623,6
127141,43111,5
127141,463,10
127141,77423,6
127141,112,5
127141,123540,5
127141,21523,5
127141,116,6
127141,24181,8
127141,118,4
127141,105,5
127141,10547,6
127141,171131,6
127141,22141,7
127141,173346,7
127141,150658,7
127141,20100,8
127141,46213,5
127141,161417,6
127141,63628,4
127141,12942,6
127141,161936,5
127141,122515,7
127141,14996,8
127141,30869,6
127141,5782,6
127141,90137,4
127141,826,5
127141,41114,7
127141,97903,4
127141,92828,7
127141,69789,6
127141,157354,5
127141,171,7
127141,172,7
127141,173,6
127141,1198,3
127141,2223,4
127141,161970,5
127141,15987,5
127141,91536,4
127141,37046,8
127141,124361,5
127141,136888,5
127141,27833,5
127141,103885,7
127141,699,6
127141,198773,7
127141,42,6
127141,53953,6
127141,4098,3
127141,34499,7
127141,134342,7
127141,25292,7
127141,193738,6
127141,66188,7
127141,12493,4
127141,147151,8
127141,146508,6
127141,1115,7
127141,126163,5
127141,178900,8
127141,12,8
127141,15062,7
127141,215,8
127141,133848,6
127141,63268,5
127141,108745,5
127141,2511,5
127141,146652,6
127141,36218,4
